סבב בחירות,שם ישוב,סמל ישוב,סמל קלפי,בזב,מצביעים,כשרים,פסולים,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
2006,ראשון לציון,8300,1940,621,393,392,1,96,1,0,0,0,0,0,47,0,11,0,1,107,0,30,47,15,1,0,1,0,0,1,0,0,0,0,4,0,12,18
2006,ראשון לציון,8300,1950,495,344,344,0,53,1,0,0,0,0,0,47,2,8,0,1,136,0,10,39,2,0,0,1,0,0,0,0,1,0,0,4,0,8,31
2006,ראשון לציון,8300,1960,524,378,374,4,74,3,0,0,0,0,0,46,1,14,0,0,145,0,9,27,8,1,0,3,0,0,0,0,0,0,0,3,0,9,31
2006,ראשון לציון,8300,1970,599,428,415,13,83,6,0,0,1,1,0,41,0,9,0,1,180,1,13,34,7,0,0,1,0,0,0,0,0,1,1,9,0,6,20
2006,ראשון לציון,8300,1980,654,497,491,6,87,7,0,0,0,0,0,47,0,12,1,2,224,0,5,55,14,0,0,4,0,1,0,0,0,0,0,7,0,16,9
2006,ראשון לציון,8300,1990,525,376,375,1,75,2,0,0,1,0,0,50,2,4,1,0,151,0,27,30,10,0,0,0,0,0,0,0,0,0,0,4,0,12,6
2006,ראשון לציון,8300,2000,559,384,377,7,65,9,0,0,0,0,0,61,1,9,2,1,130,0,18,24,14,0,0,7,0,1,0,0,0,1,0,6,0,7,21
2006,ראשון לציון,8300,2010,672,524,518,6,116,2,0,0,0,0,0,55,0,15,2,0,209,0,30,32,32,0,0,3,0,0,1,0,0,0,0,11,0,2,8
2006,ראשון לציון,8300,2020,721,489,487,2,97,3,0,0,1,0,0,53,1,23,4,0,174,1,35,37,17,0,0,2,0,0,0,0,0,0,0,10,2,6,21
2006,ראשון לציון,8300,2030,661,309,304,5,54,1,0,0,0,0,1,39,1,7,1,0,77,0,65,27,12,1,0,1,1,0,0,0,0,0,2,4,0,3,7
2006,ראשון לציון,8300,2040,577,391,386,5,54,5,0,0,0,0,0,51,4,33,0,2,119,1,56,34,9,0,0,2,0,0,0,0,0,0,0,2,0,5,9
2006,ראשון לציון,8300,2050,752,491,486,5,84,3,0,0,0,0,0,65,1,5,0,2,162,0,71,39,10,0,0,3,0,0,1,0,0,1,0,5,0,9,25
2006,ראשון לציון,8300,2060,724,475,472,3,83,0,1,0,0,1,0,55,0,15,0,0,178,0,32,42,12,0,0,2,0,0,0,0,0,1,0,7,0,16,27
2006,ראשון לציון,8300,2070,586,369,362,7,36,6,0,0,0,0,0,32,0,36,0,3,63,0,18,62,2,0,0,0,0,0,0,0,0,0,0,2,0,2,100
2006,ראשון לציון,8300,2080,690,426,421,5,31,14,0,0,0,0,0,27,0,64,0,2,73,0,21,60,3,0,0,0,0,0,0,0,0,1,0,0,0,6,119
2006,ראשון לציון,8300,2090,565,367,367,0,64,1,0,1,0,0,1,33,1,18,1,1,150,0,9,48,16,0,0,2,0,0,0,0,0,0,0,2,0,6,13
2006,ראשון לציון,8300,2100,745,539,535,4,112,3,0,0,0,0,0,65,3,14,1,0,213,0,17,45,21,0,0,3,0,0,0,0,2,0,1,6,0,17,12
2006,ראשון לציון,8300,2110,688,491,489,2,91,0,0,0,0,0,1,67,1,14,0,3,153,0,35,57,30,2,0,4,0,1,1,0,0,0,0,5,0,10,14
2006,ראשון לציון,8300,2120,624,418,413,5,59,0,0,0,0,0,0,50,2,60,0,4,136,0,9,40,7,1,0,2,1,0,0,0,0,0,1,9,0,11,21
2006,ראשון לציון,8300,2130,555,388,382,6,80,0,0,0,2,0,0,35,2,15,0,0,145,0,18,35,16,0,0,8,0,0,0,0,0,1,0,6,0,11,8
2006,ראשון לציון,8300,2140,454,254,252,2,57,1,0,0,0,0,0,22,2,2,2,0,70,0,44,26,6,0,0,0,0,0,0,0,0,1,1,2,0,6,10
2006,ראשון לציון,8300,2150,649,410,405,5,54,1,0,0,0,0,3,29,1,40,0,7,117,0,66,34,10,0,0,9,0,0,0,0,0,0,0,7,1,7,19
2006,ראשון לציון,8300,2160,654,376,370,6,70,2,0,0,0,1,3,31,0,22,0,1,106,1,37,52,12,0,0,3,0,0,1,0,0,0,0,3,0,8,17
2006,ראשון לציון,8300,2170,571,421,415,6,74,4,0,0,1,0,0,65,2,14,0,0,132,0,26,53,17,0,0,1,0,0,0,0,0,0,1,5,0,12,8
2006,ראשון לציון,8300,2180,627,341,335,6,40,3,0,0,1,0,0,38,1,10,0,3,99,0,72,36,8,0,0,0,0,0,0,0,0,0,0,4,0,1,19
2006,ראשון לציון,8300,2190,544,385,385,0,38,3,0,1,0,0,0,46,1,104,0,7,86,0,19,27,11,0,0,9,0,1,0,0,0,0,0,5,0,6,21
2006,ראשון לציון,8300,2200,766,407,399,8,39,8,0,0,0,0,0,49,4,7,0,4,107,0,63,67,2,0,0,3,1,1,0,0,0,0,1,11,0,3,29
2006,ראשון לציון,8300,2210,649,409,401,8,66,8,0,0,0,0,0,52,0,9,0,0,157,1,12,51,7,0,0,2,0,0,0,0,0,0,3,3,0,4,26
2006,ראשון לציון,8300,2220,490,289,287,2,43,1,0,0,0,0,0,32,1,11,0,4,108,0,6,42,10,0,0,0,0,0,0,0,0,0,0,4,0,8,17
2006,ראשון לציון,8300,2250,472,341,338,3,86,3,0,0,1,0,0,30,2,7,0,0,113,0,19,37,10,0,0,6,0,0,0,0,0,0,0,4,0,10,10
2006,ראשון לציון,8300,2260,618,458,458,0,95,0,0,0,0,0,0,49,0,9,1,0,167,0,27,34,40,0,0,4,0,0,0,0,0,0,1,9,0,10,12
2006,ראשון לציון,8300,2270,591,365,360,5,66,1,0,0,0,0,1,50,2,12,1,1,113,0,45,33,10,0,0,5,1,1,0,0,1,0,0,2,0,7,8
2006,ראשון לציון,8300,2300,657,353,352,1,46,1,0,0,1,0,16,30,1,28,0,3,51,0,36,50,8,0,0,0,0,0,1,0,0,1,0,2,0,5,72
2006,ראשון לציון,8300,2500,730,385,378,7,49,4,0,0,0,0,3,45,3,5,1,5,105,0,64,35,7,0,0,0,0,0,0,1,0,1,1,5,0,4,40
2006,ראשון לציון,8300,2510,611,348,342,6,40,4,0,1,0,0,2,22,2,10,1,0,84,0,89,41,11,0,0,1,1,0,0,0,0,1,2,7,0,7,16
2006,ראשון לציון,8300,2580,602,419,417,2,22,18,0,0,0,0,0,28,2,64,0,3,81,1,21,35,4,0,1,2,0,0,0,0,0,0,0,0,0,2,133
2006,ראשון לציון,8300,2590,685,429,427,2,61,5,0,0,0,0,0,61,4,13,0,2,144,0,42,42,15,0,0,3,1,1,0,0,0,0,0,3,0,4,26
2006,ראשון לציון,8300,2600,547,407,405,2,62,0,0,0,0,0,0,45,1,8,0,0,166,0,19,39,5,1,0,4,0,0,0,0,1,0,0,9,0,9,36
2006,ראשון לציון,8300,2610,706,499,493,6,54,6,0,0,2,0,1,59,0,14,2,1,221,1,35,43,8,0,0,3,1,0,1,0,0,1,0,8,0,15,17
2006,ראשון לציון,8300,2620,629,422,416,6,64,1,0,0,0,0,0,47,3,12,1,3,149,0,29,47,8,0,0,2,0,0,0,0,0,0,0,4,0,7,39
2006,ראשון לציון,8300,2630,715,493,493,0,60,2,0,0,0,0,0,43,2,6,1,0,225,0,17,65,13,0,0,5,0,0,0,0,0,0,0,11,0,15,28
2006,ראשון לציון,8300,2640,729,450,443,7,74,5,0,0,0,0,0,44,2,15,0,0,171,0,28,63,6,0,0,5,0,0,0,0,1,0,0,5,0,7,17
2006,ראשון לציון,8300,2650,788,518,515,3,94,1,0,1,0,0,0,77,3,11,0,2,176,0,43,50,14,0,0,3,0,0,0,0,0,1,0,4,0,11,24
2006,ראשון לציון,8300,2660,775,476,473,3,61,3,0,0,0,0,2,41,2,14,0,0,168,2,53,60,8,1,1,3,1,0,0,0,0,0,0,7,0,9,37
2006,ראשון לציון,8300,2670,662,428,420,8,82,1,0,0,2,0,0,37,2,18,0,2,166,0,23,40,10,0,0,0,0,0,0,0,0,0,0,3,0,5,29
2006,ראשון לציון,8300,2680,727,476,472,4,61,0,0,0,0,0,3,66,7,16,1,2,169,0,48,60,9,1,0,1,0,0,0,0,0,0,0,2,0,4,22
2006,ראשון לציון,8300,2690,530,376,372,4,53,1,0,0,0,0,0,34,4,13,0,0,132,0,38,53,6,0,0,2,0,0,0,0,0,1,1,2,0,6,26
2006,ראשון לציון,8300,2700,578,410,406,4,48,1,0,0,0,0,0,61,0,12,0,3,177,1,10,47,7,2,0,0,0,0,0,0,0,0,0,5,0,8,24
2006,ראשון לציון,8300,2710,737,531,529,2,103,3,0,0,0,0,0,58,2,10,0,0,226,0,20,49,14,0,0,6,0,0,0,0,0,1,0,6,0,5,26
2006,ראשון לציון,8300,2720,737,444,435,9,62,3,0,0,0,0,0,49,2,15,0,1,134,0,39,65,14,1,0,4,2,0,0,0,0,0,0,1,0,3,40
2006,ראשון לציון,8300,2730,567,369,368,1,70,0,0,0,0,0,0,58,2,8,1,1,140,0,15,37,11,0,0,3,0,0,0,0,0,0,0,2,0,6,14
2006,ראשון לציון,8300,2740,656,447,444,3,67,1,0,0,0,1,0,55,2,12,1,1,184,0,22,40,11,1,0,1,0,0,1,0,1,1,1,8,0,7,26
2006,ראשון לציון,8300,2750,495,327,322,5,52,2,0,0,0,0,0,32,0,6,2,1,138,0,10,44,10,0,0,0,0,0,0,0,0,0,0,3,0,3,19
2006,ראשון לציון,8300,2760,678,501,499,2,90,1,0,0,0,1,0,65,1,28,0,0,201,0,16,48,15,0,0,3,0,0,0,0,0,0,0,2,0,9,19
2006,ראשון לציון,8300,2770,684,446,442,4,67,2,0,0,0,1,0,60,1,20,2,1,168,0,23,48,12,0,0,2,0,0,1,0,0,0,0,2,0,4,28
2006,ראשון לציון,8300,2780,677,473,469,4,75,4,0,0,0,1,1,70,2,15,2,1,188,0,14,40,8,0,0,1,0,0,0,0,0,0,1,8,0,8,30
2006,ראשון לציון,8300,2790,494,347,342,5,52,4,0,0,0,0,0,35,1,9,0,0,144,0,15,44,5,0,0,3,0,0,0,0,0,0,0,2,0,4,24
2006,ראשון לציון,8300,2800,672,445,437,8,54,0,0,0,0,0,1,30,3,18,1,0,206,1,12,50,19,0,0,4,0,0,0,0,0,0,0,9,0,10,19
2006,ראשון לציון,8300,2810,458,343,343,0,56,2,0,0,0,0,0,29,1,20,0,2,156,0,11,40,6,0,0,2,0,1,0,0,1,0,0,1,0,6,9
2006,ראשון לציון,8300,2820,472,346,343,3,54,2,0,0,0,0,0,28,0,7,0,0,162,0,17,47,8,0,0,2,0,0,0,0,0,0,0,2,0,10,4
2006,ראשון לציון,8300,2830,502,319,316,3,56,0,0,1,0,0,0,38,1,10,0,1,114,0,14,48,5,0,0,2,0,0,0,0,0,0,0,1,0,11,14
2006,ראשון לציון,8300,2840,684,405,404,1,71,2,0,0,0,0,0,35,1,10,0,3,145,0,17,45,15,1,0,1,0,0,1,0,0,0,0,0,0,9,48
2006,ראשון לציון,8300,2850,612,429,428,1,59,1,0,0,0,0,0,62,1,15,0,1,194,0,13,36,11,0,0,4,0,0,0,0,0,0,0,1,0,12,18
2006,ראשון לציון,8300,2860,661,454,450,4,48,6,0,0,1,0,0,47,2,21,0,1,174,0,32,56,10,0,0,1,0,1,0,0,0,0,1,3,0,10,36
2006,ראשון לציון,8300,2870,679,506,499,7,85,1,0,0,0,0,0,57,5,11,0,3,231,0,13,46,9,0,0,6,0,0,0,0,0,0,0,2,0,15,15
2006,ראשון לציון,8300,2900,678,497,496,1,71,2,0,0,0,0,1,47,1,11,0,2,216,0,13,63,12,0,0,7,0,0,1,0,0,0,1,5,0,11,32
2006,ראשון לציון,8300,3000,787,461,448,13,51,0,0,0,0,1,1,34,0,23,0,1,125,0,88,64,6,0,0,1,1,1,1,0,0,1,1,5,0,11,32
2006,ראשון לציון,8300,3030,639,364,353,11,50,5,0,0,1,2,1,34,0,11,0,0,88,0,68,45,6,0,0,3,0,0,0,0,0,0,0,5,0,14,20
2006,ראשון לציון,8300,3050,634,430,426,4,54,1,0,0,0,0,0,59,0,6,0,1,160,0,44,54,16,0,0,3,0,0,0,0,0,0,0,10,0,7,11
2006,ראשון לציון,8300,3090,584,328,323,5,37,2,0,0,0,0,0,33,1,16,0,2,59,1,25,59,6,1,0,1,0,0,1,0,0,1,1,6,0,5,66
2006,ראשון לציון,8300,3100,595,348,347,1,61,4,0,0,0,1,1,40,1,29,0,2,91,0,12,42,9,0,0,1,0,0,0,0,0,1,0,4,0,6,42
2006,ראשון לציון,8300,3110,632,376,367,9,43,6,0,0,0,0,8,23,1,17,0,2,94,0,67,51,10,0,0,4,0,0,0,0,0,0,1,6,0,7,27
2006,ראשון לציון,8300,3120,457,276,275,1,30,3,0,0,0,1,2,43,0,5,0,0,81,0,25,33,6,0,0,0,0,0,0,0,0,1,0,5,0,5,35
2006,ראשון לציון,8300,3130,453,331,328,3,65,0,0,0,0,0,0,29,2,13,0,2,132,0,19,38,13,0,0,2,0,0,0,0,0,0,0,4,0,6,3
2006,ראשון לציון,8300,3150,813,592,587,5,113,6,0,0,0,0,0,61,5,16,2,0,228,0,25,58,20,1,0,3,0,0,0,0,0,0,1,11,0,13,24
2006,ראשון לציון,8300,3200,539,345,344,1,68,3,0,0,0,0,0,30,0,6,0,0,139,0,37,24,7,1,0,1,0,0,1,0,0,0,0,2,0,13,12
2006,ראשון לציון,8300,3210,518,268,262,6,33,2,0,1,0,0,0,31,2,5,1,1,75,0,40,38,11,0,0,1,0,0,0,0,0,1,0,4,0,5,11
2006,ראשון לציון,8300,3300,710,532,529,3,117,0,0,0,0,0,0,79,3,13,0,1,206,0,14,43,21,0,0,7,0,0,0,0,0,0,1,3,0,11,10
2006,ראשון לציון,8300,3350,666,433,430,3,67,6,0,0,0,0,1,49,3,16,0,11,147,0,48,32,18,0,0,1,0,0,1,0,0,0,0,6,0,10,14
2006,ראשון לציון,8300,5010,505,327,326,1,71,14,0,0,0,0,0,29,0,6,1,0,101,0,5,20,14,1,0,7,1,0,0,0,0,0,0,4,0,8,44
2006,ראשון לציון,8300,5020,764,435,432,3,59,8,0,0,0,0,1,25,1,25,1,12,98,0,17,104,4,1,0,0,0,0,0,0,0,0,1,3,0,3,69
2006,ראשון לציון,8300,5030,700,368,359,9,39,5,0,0,0,0,2,29,1,13,0,7,67,1,39,75,1,0,0,3,0,0,0,0,0,0,0,4,0,2,71
2006,ראשון לציון,8300,5040,321,246,246,0,42,0,0,0,0,0,0,19,4,2,0,1,134,0,5,16,5,0,0,2,0,0,1,0,0,0,0,7,0,5,3
2006,ראשון לציון,8300,9530,627,414,413,1,55,0,0,0,0,0,0,32,2,20,0,0,185,0,10,50,13,0,0,4,0,0,0,0,0,0,0,7,0,9,26
2006,ראשון לציון,8300,9540,485,341,339,2,61,0,0,0,0,0,0,45,1,2,0,2,150,0,5,42,9,0,0,2,0,1,0,0,0,0,0,2,0,9,8
2006,ראשון לציון,8300,9550,630,462,461,1,59,5,0,0,0,0,0,36,3,6,0,0,236,0,13,56,17,1,0,4,0,0,0,0,0,0,0,1,0,10,14
2006,רחובות,8400,10,611,409,402,7,28,2,0,0,0,0,2,19,2,26,0,3,107,0,64,44,8,0,0,0,0,0,0,0,0,0,0,6,0,8,83
2006,רחובות,8400,20,728,392,373,19,24,2,0,0,1,0,12,14,2,23,0,0,57,1,50,59,2,0,1,0,1,0,0,1,0,0,3,3,0,2,115
2006,רחובות,8400,30,645,393,385,8,34,0,0,0,0,0,0,34,1,21,0,1,86,0,75,57,4,0,0,1,0,0,0,0,1,0,0,6,0,11,53
2006,רחובות,8400,40,582,288,278,10,32,3,0,1,0,0,37,9,0,15,0,3,46,0,16,34,0,0,1,1,0,0,1,0,0,0,1,2,0,5,71
2006,רחובות,8400,50,721,384,380,4,35,6,0,2,0,0,122,4,0,7,1,1,38,0,37,83,6,0,1,0,1,0,0,1,2,1,2,0,0,5,25
2006,רחובות,8400,60,682,320,310,10,23,3,0,0,0,0,78,6,1,10,0,1,40,0,29,59,2,0,1,0,0,0,1,0,0,0,2,5,0,4,45
2006,רחובות,8400,70,737,380,374,6,29,5,1,0,2,0,58,7,1,24,0,5,57,0,47,59,4,1,0,1,0,0,1,0,1,0,1,3,1,2,64
2006,רחובות,8400,80,767,390,376,14,23,0,0,1,1,3,117,14,1,16,0,2,24,1,58,72,5,0,1,2,0,1,1,0,0,0,2,5,2,8,16
2006,רחובות,8400,90,522,233,224,9,22,0,0,0,1,1,34,6,2,8,1,0,25,2,39,25,2,1,0,0,1,0,0,0,1,0,0,0,0,2,51
2006,רחובות,8400,100,713,395,379,16,44,2,0,0,0,0,20,18,1,18,2,3,40,0,47,45,2,0,1,0,0,0,1,0,0,0,3,4,0,1,127
2006,רחובות,8400,110,466,310,309,1,68,0,0,0,0,0,0,33,1,3,0,1,124,0,10,20,27,0,0,1,0,0,0,0,0,0,0,4,0,7,10
2006,רחובות,8400,120,595,336,335,1,82,0,0,0,0,0,0,36,0,16,0,3,85,0,31,28,24,0,0,0,1,2,0,0,0,0,0,6,0,6,15
2006,רחובות,8400,130,573,400,397,3,92,2,0,0,0,0,0,45,0,17,1,0,136,0,26,26,28,1,0,11,0,0,0,0,0,0,0,2,0,8,2
2006,רחובות,8400,140,601,420,416,4,109,0,0,0,2,0,1,24,4,15,0,1,150,0,14,24,37,2,0,6,0,0,0,0,0,1,0,3,0,9,14
2006,רחובות,8400,150,686,409,404,5,81,5,0,0,2,0,1,43,0,22,1,9,88,1,9,53,13,0,0,0,0,0,1,0,0,0,0,8,0,1,66
2006,רחובות,8400,160,671,371,366,5,59,2,0,0,0,0,2,38,1,26,0,1,95,0,50,48,8,1,1,1,0,0,0,0,0,0,0,3,0,11,19
2006,רחובות,8400,170,732,424,420,4,61,4,0,0,0,0,0,40,1,51,1,13,95,0,13,48,7,0,0,2,0,0,0,0,0,0,2,0,0,2,80
2006,רחובות,8400,180,751,462,455,7,48,2,0,0,0,0,1,49,1,63,0,1,124,1,31,49,17,1,0,5,0,0,0,0,0,0,0,8,0,3,51
2006,רחובות,8400,190,653,414,412,2,113,2,0,0,1,0,0,54,1,43,0,2,103,0,18,22,16,0,0,6,0,0,0,0,0,0,1,5,0,8,17
2006,רחובות,8400,200,621,376,370,6,92,1,0,0,1,0,1,48,0,16,1,5,96,0,3,45,11,0,1,4,0,0,0,0,0,1,0,2,0,3,39
2006,רחובות,8400,210,517,379,374,5,98,0,0,0,0,0,0,44,0,13,1,0,120,0,17,35,22,2,0,8,1,0,0,0,0,0,1,1,0,8,3
2006,רחובות,8400,220,629,386,382,4,61,1,0,0,1,0,0,43,2,15,1,1,117,0,64,28,19,1,0,2,1,1,0,0,1,0,0,5,0,13,5
2006,רחובות,8400,230,662,382,378,4,73,1,0,0,0,1,1,39,1,19,0,1,117,1,40,47,7,0,0,2,0,0,0,0,0,0,1,2,0,7,18
2006,רחובות,8400,240,800,556,546,10,117,4,0,0,1,0,0,41,2,17,1,1,171,0,67,59,35,0,0,3,0,0,0,0,0,0,0,4,0,9,14
2006,רחובות,8400,250,631,288,280,8,29,8,1,0,0,0,0,19,1,4,2,0,87,0,71,26,11,0,0,0,0,0,0,0,0,0,0,6,0,3,12
2006,רחובות,8400,260,652,435,426,9,87,2,0,0,1,1,0,33,5,15,1,2,150,0,37,22,39,0,0,5,0,0,0,0,1,0,0,4,0,13,8
2006,רחובות,8400,270,675,402,398,4,80,0,0,0,2,0,0,43,2,19,2,2,106,0,33,48,19,0,0,5,0,0,1,0,0,0,2,5,0,11,18
2006,רחובות,8400,280,567,308,306,2,51,1,0,1,0,0,0,31,0,13,0,4,90,1,45,23,20,0,1,5,1,0,0,0,0,0,0,7,0,6,6
2006,רחובות,8400,290,626,379,375,4,92,1,0,0,0,1,0,33,4,19,2,1,102,0,43,30,13,0,0,1,0,0,0,0,2,0,0,9,0,9,13
2006,רחובות,8400,300,622,396,394,2,79,4,0,0,1,0,0,44,0,13,0,1,114,2,50,37,12,1,0,3,0,0,1,0,0,0,0,8,0,10,14
2006,רחובות,8400,310,695,438,433,5,86,3,0,0,1,2,0,34,1,15,0,2,135,0,41,55,15,0,0,4,0,0,0,0,1,0,0,9,0,11,18
2006,רחובות,8400,320,719,418,412,6,72,2,0,1,0,0,0,42,3,18,0,3,79,0,62,68,11,0,0,0,0,0,0,0,1,0,0,9,0,7,34
2006,רחובות,8400,330,557,316,312,4,11,53,0,1,0,0,2,15,1,47,1,6,37,0,38,25,4,3,0,1,1,0,0,0,0,1,0,2,0,1,62
2006,רחובות,8400,340,748,499,489,10,48,61,0,0,0,0,0,44,0,57,2,15,96,0,44,42,12,0,0,7,0,0,1,0,3,0,1,2,0,1,53
2006,רחובות,8400,350,758,507,499,8,100,9,1,0,0,0,0,49,0,36,0,2,125,0,77,40,22,0,0,7,0,1,0,0,0,0,1,5,0,11,13
2006,רחובות,8400,360,646,419,411,8,74,1,1,0,1,0,2,37,2,24,1,3,126,0,34,46,24,0,0,5,0,0,0,0,1,1,0,10,0,11,7
2006,רחובות,8400,370,746,514,503,11,123,5,0,0,1,4,35,4,52,0,0,1,152,0,26,33,38,0,0,4,0,0,0,0,2,0,0,6,0,9,8
2006,רחובות,8400,380,619,351,348,3,89,0,0,0,0,0,0,28,5,23,0,1,98,0,26,22,30,0,0,8,1,0,1,0,0,0,1,4,0,8,3
2006,רחובות,8400,390,676,380,365,15,35,5,0,0,0,0,0,26,0,21,4,1,89,0,112,35,6,0,1,1,1,0,0,0,0,1,1,5,1,0,20
2006,רחובות,8400,400,733,458,452,6,71,0,0,0,1,0,0,50,5,46,0,0,133,0,43,42,21,1,0,9,2,1,2,0,0,0,0,10,0,8,7
2006,רחובות,8400,410,782,478,465,13,70,9,0,0,1,0,0,43,3,15,0,0,157,0,86,35,12,0,0,1,2,0,3,0,0,1,1,4,0,11,11
2006,רחובות,8400,420,648,429,421,8,78,1,0,0,3,0,0,32,6,17,1,1,156,0,45,36,24,1,0,3,0,0,0,0,0,0,0,8,0,6,3
2006,רחובות,8400,430,738,515,509,6,67,3,0,0,0,0,1,56,1,87,2,0,131,0,49,49,31,0,0,5,0,0,0,0,0,0,0,6,0,15,6
2006,רחובות,8400,440,493,340,337,3,79,1,0,0,0,0,0,26,3,23,3,1,90,0,22,28,45,0,0,5,0,0,0,0,0,0,0,5,0,4,2
2006,רחובות,8400,450,684,477,473,4,60,1,0,0,0,0,1,53,4,31,1,3,163,0,61,59,21,0,0,1,0,0,0,0,0,1,1,3,0,5,4
2006,רחובות,8400,460,729,446,434,12,70,2,0,0,0,0,0,39,5,60,3,6,108,0,36,45,31,0,1,4,0,0,1,0,0,1,1,1,0,10,10
2006,רחובות,8400,470,601,380,380,0,32,89,0,0,0,0,0,17,0,76,0,8,59,0,15,33,1,0,0,0,0,0,1,0,0,0,0,3,0,3,43
2006,רחובות,8400,480,757,421,397,24,34,1,0,0,0,0,7,9,2,14,2,8,102,0,127,47,1,1,0,0,1,2,2,0,1,1,0,10,1,4,20
2006,רחובות,8400,490,448,282,279,3,49,3,0,0,0,0,1,30,0,42,0,3,62,1,24,25,12,0,0,2,0,0,0,0,0,0,0,4,0,10,11
2006,רחובות,8400,500,669,465,460,5,109,6,0,0,0,0,0,29,1,88,0,11,94,1,33,40,26,1,0,2,0,0,0,1,0,0,1,2,0,12,3
2006,רחובות,8400,510,703,472,466,6,60,126,0,0,0,0,0,16,1,48,0,13,104,0,37,16,15,0,0,2,0,0,0,0,0,0,0,0,0,7,21
2006,רחובות,8400,520,725,487,482,5,89,12,0,0,2,1,0,41,1,84,4,6,120,1,34,29,24,0,0,3,0,0,0,0,0,0,0,1,0,9,21
2006,רחובות,8400,530,587,397,391,6,71,9,0,0,1,0,0,31,2,31,1,9,115,1,44,32,24,0,1,2,0,0,0,0,0,0,0,3,0,5,9
2006,רחובות,8400,540,580,388,385,3,47,3,0,0,0,0,2,33,3,72,0,3,86,0,20,50,16,0,0,3,0,0,0,0,0,0,0,4,0,4,39
2006,רחובות,8400,550,725,371,363,8,47,2,0,0,0,0,9,23,0,34,2,0,62,0,6,42,3,0,1,3,0,0,0,0,0,0,0,2,0,2,125
2006,רחובות,8400,560,670,339,321,18,44,1,0,0,1,1,23,11,0,18,1,6,52,0,62,36,4,0,2,4,0,1,0,0,0,1,1,5,2,4,41
2006,רחובות,8400,570,582,337,333,4,28,4,0,1,0,0,7,21,1,24,0,1,55,0,38,46,2,0,0,0,0,2,0,0,0,1,1,3,0,5,93
2006,רחובות,8400,580,566,334,329,5,36,4,0,0,0,0,0,18,1,41,2,1,54,1,14,53,4,0,0,0,0,0,1,0,0,0,0,3,0,0,96
2006,רחובות,8400,590,628,413,398,15,36,8,2,0,0,0,1,24,1,16,5,2,89,0,122,33,4,1,0,3,1,0,0,0,0,1,0,4,0,12,33
2006,רחובות,8400,600,449,306,301,5,94,1,0,0,0,0,1,20,1,5,0,0,98,0,9,34,14,0,0,3,0,0,1,0,0,0,0,4,0,8,8
2006,רחובות,8400,610,501,329,326,3,76,0,0,0,0,0,0,31,0,14,0,0,120,0,14,21,21,0,3,3,0,0,0,0,0,0,0,8,0,8,7
2006,רחובות,8400,620,485,341,338,3,77,0,0,0,0,0,0,32,1,6,2,3,110,0,25,40,16,0,0,3,0,0,0,0,0,0,0,2,0,12,9
2006,רחובות,8400,640,652,449,449,0,98,3,0,0,0,0,1,45,3,30,1,2,119,1,35,40,40,1,0,2,0,0,0,0,0,0,1,12,0,13,2
2006,רחובות,8400,650,585,414,411,3,38,45,0,0,1,1,0,36,5,46,0,6,88,0,44,33,8,0,0,2,0,0,0,1,2,0,1,6,0,4,44
2006,רחובות,8400,660,556,334,330,4,54,0,0,0,3,1,0,28,1,23,3,3,100,0,48,34,12,2,0,2,0,0,0,0,0,0,0,5,0,5,6
2006,רחובות,8400,670,538,361,358,3,56,9,0,0,1,0,0,22,3,37,0,9,112,0,42,28,21,0,0,3,0,0,0,0,0,0,0,3,0,7,5
2006,רחובות,8400,680,468,225,222,3,37,1,0,0,0,0,0,15,2,15,0,2,51,0,42,30,10,1,0,0,0,0,0,0,0,0,2,0,0,1,13
2006,רחובות,8400,690,771,500,498,2,71,2,0,0,0,0,2,62,3,49,1,5,89,0,30,91,9,0,0,1,0,0,2,0,0,0,0,8,1,4,68
2006,רחובות,8400,700,760,496,489,7,74,6,4,0,2,0,0,43,1,42,1,7,117,1,41,79,11,0,0,2,0,0,0,0,0,0,0,1,0,9,48
2006,רחובות,8400,710,737,378,368,10,45,1,0,0,0,0,34,24,0,11,0,2,72,0,63,46,8,0,1,1,0,1,1,0,1,0,3,6,1,6,41
2006,רחובות,8400,720,619,387,379,8,48,4,1,0,0,0,0,24,1,42,0,3,85,0,46,48,5,0,0,1,0,0,0,0,0,0,1,5,0,11,54
2006,רחובות,8400,730,584,344,341,3,46,1,0,0,0,0,0,15,2,28,1,1,64,0,42,57,6,0,0,0,1,0,0,0,0,0,0,7,0,6,64
2006,רחובות,8400,740,699,391,385,6,39,1,0,0,1,1,2,42,0,35,1,6,69,0,39,59,6,0,0,3,0,0,0,0,0,0,0,2,0,6,73
2006,רחובות,8400,750,732,421,408,13,37,5,0,0,0,0,6,25,0,44,0,8,56,0,30,63,9,0,0,0,1,0,0,1,0,1,2,1,0,2,117
2006,רחובות,8400,760,778,439,432,7,63,4,1,0,0,0,0,45,3,30,0,13,85,0,53,49,9,1,0,1,0,0,0,0,0,1,0,6,0,7,61
2006,רחובות,8400,770,721,539,530,9,9,221,1,0,0,0,0,6,0,88,0,39,48,0,24,14,0,1,0,0,0,0,0,0,0,2,1,1,0,1,74
